"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"98267",525.973388371151,-0.829075317539463,0.31310111207713,-2.64794753375142,0.00809820922994846,0.0160249679259582
"100503043",879.926588387798,0.632607487244302,0.239072288498432,2.64609290862438,0.00814274485132392,0.0161113648127474
"71238",55.9481550637266,0.704951244880137,0.266425781774953,2.64595731007595,0.00814600960032125,0.0161160927012695
"15247",1899.28647789303,-0.467970213480118,0.176887336727162,-2.64558346650859,0.00815501654264537,0.0161321787279468
"212670",41.1181136833857,0.47113644884782,0.17809169411596,2.64547120620375,0.00815772294858126,0.0161357989743503
"76281",1239.69877513234,0.62641826828996,0.236792773842822,2.64542814429702,0.0081587613115739,0.0161361194446842
"74268",318.917693442413,0.59733502492559,0.225825179377076,2.64512144559478,0.00816616023968767,0.0161490182035623
"75973",55.7243830767213,2.21073476341259,0.835836281561206,2.64493754600279,0.0081705995900542,0.0161560620974729
"170823",103.167414358932,-0.389228563678222,0.147176685357567,-2.64463466297389,0.00817791591824457,0.0161687926342357
"70898",1.05368369900789,3.71273253839057,1.40424690493769,2.64393143779463,0.00819492537549062,0.0162006829438382
"320635",8.09467378229234,-1.22121933046166,0.461980717078728,-2.64344221590866,0.00820677723562882,0.0162206300171354
"620419",38.7940323797015,0.937602786283615,0.354685523788632,2.64347632874456,0.0082059503228707,0.0162206300171354
"67458",1563.91778715611,0.460305838047869,0.174150561045528,2.64314875177193,0.00821389403858423,0.016232953840555
"207474",48.776432685636,-0.921864973602242,0.348810721955441,-2.64288026593404,0.00822040992973426,0.0162440875763251
"12294",2.47734291877052,2.94739335317349,1.115341166581,2.64259353235254,0.008227373783381,0.0162561040319127
"66422",327.529443700081,1.02882866223507,0.389601264507592,2.64072208167853,0.00827295522746418,0.0163444125110835
"217716",173.640340251833,-0.6463581291906,0.244790781368319,-2.64045126853887,0.00827956988967877,0.0163557258211195
"67602",492.501024114847,0.829380102582187,0.314126602862624,2.64027336438263,0.00828391780733748,0.0163625593849501
"215456",14.3338229942644,-0.990153831571903,0.375232583059187,-2.63877359343211,0.00832065298386622,0.0164333565796341
"327814",1.88305696314702,-2.65966413692682,1.00806435438761,-2.63838724715402,0.00833013967068327,0.0164503283736906
"71978",1903.87459097641,-0.396395054593174,0.15026522566651,-2.63796931615376,0.00834041281061634,0.0164688494457779
"64378",2.7158433715022,-2.76381601250656,1.04772271063546,-2.63792698626364,0.00834145395125721,0.0164691391383765
"100503677",14.551349143658,0.979829340331394,0.371447301589046,2.63786904936366,0.00834287914841284,0.0164701869582637
"239114",77.9799952957723,-0.823190876824517,0.312074063748813,-2.63780612504569,0.00834442727846147,0.0164714772168001
"619321",1.96402201946018,-2.64183970807341,1.00159319032486,-2.6376374496082,0.00834857847626912,0.0164779049719738
"213781",3513.64324980218,0.33707411920212,0.127806496813834,2.63737859659131,0.00835495258819938,0.0164887183286726
"100504262",1.03690825933467,3.071249504289,1.16469042590445,2.63696638692981,0.00836511200887987,0.0165069989732617
"74125",639.256502421389,-0.41105880024725,0.15590447760517,-2.63660676435645,0.00837398437956684,0.0165227362174201
"100861934",5.28285726753756,1.89658174421337,0.719613622556029,2.63555564370337,0.00839996521134299,0.0165686726766426
"70858",1.25031440616361,-3.06248997252514,1.16197525939901,-2.63558965455866,0.0083991234284965,0.0165686726766426
"18133",105.305447247795,2.37754875054325,0.90209372609622,2.63558949781417,0.0083991273078148,0.0165686726766426
"103737",126.572324289815,0.488371082367295,0.185309779969865,2.63543069581494,0.00840305837153807,0.0165729984784844
"671535",545.384623430613,0.277607447958514,0.105365202280325,2.63471660425362,0.00842075569469991,0.0166061234450583
"16551",298.00554897318,1.30795981724663,0.496440687395341,2.63467489763794,0.0084217903388626,0.0166063852548166
"229665",41.8821432509978,-1.1637537167237,0.441768932726993,-2.63430411355541,0.00843099362960263,0.0166227525111761
"72355",125.497636782299,1.02948931590927,0.390914728762957,2.63353933776574,0.00845000466591473,0.0166584513826004
"78891",1402.14092384862,0.425315468532004,0.161510539854989,2.63336045383706,0.00845445694727831,0.0166645900521063
"321000",206.154928447301,0.399935872467728,0.151873910441464,2.63334150878978,0.00845492859755485,0.0166645900521063
"15254",1886.969783648,0.550828712510542,0.209189915896225,2.63315136463746,0.00845966367337376,0.0166721382016302
"100503727",1.19482753640604,3.81393617084078,1.44883130449664,2.6324225318736,0.00847783544757238,0.0167061626815229
"68841",54.918258499148,0.927367788014697,0.35242103669307,2.63142006707835,0.00850288663111995,0.0167537347821093
"67640",5.47467023508145,-1.44902352435382,0.55070726559492,-2.63120466149736,0.00850827815977306,0.0167625642794673
"384214",5.44068582161447,-1.5972786267889,0.607070153814991,-2.63112692454269,0.00851022463991301,0.0167646053594435
"50788",38.4429050397462,0.543373612245965,0.206529433499353,2.63097420565804,0.00851404977579458,0.0167703464400626
"76688",714.569239769777,0.295861987489483,0.11247620282617,2.63044075151374,0.00852742321930669,0.0167948918319707
"381201",99.8700385277684,0.817923177915609,0.311090826696183,2.62921021041359,0.00855834396254511,0.0168539879553308
"100503830",1.33881214117032,-3.7167837569252,1.41373636531543,-2.62905011720196,0.00856237410676887,0.0168601213162159
"71946",406.161421571126,1.25095590355188,0.475900088171058,2.62861036306896,0.00857345309388197,0.0168801317170283
"20971",29265.5446322844,-0.387219542235893,0.147335316383839,-2.62815156433442,0.00858502554165693,0.016901109301671
"54367",1256.92670397031,-0.492539342665113,0.187419946884893,-2.62799851804255,0.00858888898899986,0.0169069075213229
"69860",565.880395809773,0.584769024464132,0.222607222782104,2.62690948279124,0.00861642512475888,0.0169583361751291
"58867",7.71946447813698,1.67864907337948,0.6390246754188,2.62689241581999,0.00861685728857371,0.0169583361751291
"268973",2.85299042616789,3.5410506064572,1.34805763829818,2.62677982443504,0.00861970877340502,0.016962135048061
"23962",139.461470882802,-1.27861223808436,0.486805114784196,-2.62653821673828,0.00862583056733556,0.0169723678388918
"80905",169.038140545937,-0.588059078469745,0.223909285633737,-2.62632733968734,0.00863117689205086,0.0169810727762937
"630537",2.19730151619158,4.69879801833575,1.78919856608782,2.6262026515089,0.00863433948038628,0.0169854800055932
"69605",278.216812542344,0.572821309157095,0.218130199496909,2.62605228656205,0.00863815471144711,0.016991170035453
"380686",4.73903573850229,-1.88335758368345,0.717272317089362,-2.62572183369068,0.00864654463407968,0.0170058562643996
"66454",59.456694707839,1.08403527562453,0.41293492245602,2.62519640910242,0.00865989972415682,0.0170303037083092
"70767",500.038943392101,0.535042152771912,0.203833789319818,2.6248943050969,0.00866758686147243,0.0170436006920431
"16785",10738.3749690279,0.71723896402083,0.273301908306785,2.62434671043613,0.0086815361381962,0.017069207144966
"319586",16.6204652020255,-1.40189089892264,0.534202763249814,-2.62426740437332,0.00868355802161585,0.0170713595827475
"114676",123.246811231049,0.983007220884684,0.37459398891117,2.62419379377119,0.00868543507762377,0.0170732268692523
"74352",247.255192899006,0.779432470932964,0.297038974585798,2.62400741188873,0.00869018940090887,0.0170807490861374
"613262",263.180823344435,-0.518521877099234,0.197658386180217,-2.62332343757206,0.00870765649895703,0.0171132542550214
"23980",1726.07063455809,0.527601362072235,0.201202490971167,2.62224070649225,0.00873537105991896,0.0171658897893584
"17940",1.56539243748882,3.77195555806005,1.43852913552203,2.62209187490056,0.00873918684348456,0.0171697233620445
"57808",1545.01247283141,0.497059411763376,0.189565224731316,2.62210229997561,0.00873891951415972,0.0171697233620445
"268395",322.77568375704,0.867195294217533,0.330740966602138,2.62197726252859,0.00874212632075718,0.0171736660561295
"73845",161.410451321848,-0.599952580444011,0.228825595917224,-2.6218770589853,0.00874469697691809,0.0171768834474069
"330723",4.70043023456888,-1.58064782067171,0.602968500263492,-2.62144344187297,0.00875582892716276,0.0171969149904904
"216527",478.84980771972,-0.216585377482577,0.0826224635412512,-2.62138610009422,0.0087573019703091,0.0171979736752668
"735265",366.829205085393,0.475970538230436,0.181711801426552,2.61937053341482,0.00880922041126973,0.0172980884539522
"327826",782.669401105779,-0.283283647117108,0.108154411776896,-2.61925188684372,0.0088122851493976,0.0173022612983427
"16922",468.699399918773,1.2983554902582,0.495781180383111,2.61880753370852,0.00882377162122134,0.0173229669326739
"100038607",5.05885109346926,2.07363676320612,0.791850195805725,2.61872355931686,0.00882594385069312,0.0173253842348414
"214601",136.420311294286,0.510192534669718,0.194866841412032,2.61815982120299,0.00884053886652132,0.0173521844312181
"209737",170.799660788127,1.26945991031308,0.484916899625142,2.61789166616883,0.0088474888867247,0.017363974938314
"21353",1404.16118740331,0.80409241682338,0.307222242029187,2.61729883719483,0.00886287110571826,0.0173923101001375
"628705",28.8079013360365,0.8684096904333,0.331823774230618,2.61708098657739,0.00886852970694318,0.0174015598352456
"105120",2.79004132605545,3.44210139260461,1.31526722131755,2.61703579076238,0.0088697040581578,0.0174020096774491
"100503842",13.8196207908523,0.876560273929626,0.334987105095207,2.61669855524886,0.00887847104624633,0.0174173542909156
"69912",122.873251726695,0.737697154549568,0.281965965691339,2.61626311083624,0.00888980258486784,0.0174377261100641
"241391",1.65620237357971,4.3268736487995,1.653862052329,2.61622403313887,0.00889082013238613,0.0174378644117624
"380863",1.27164507503613,-3.64124905909742,1.39214963242562,-2.6155586829794,0.00890816121517903,0.0174700151725521
"23997",1351.93515640952,0.363771890201293,0.139092339941128,2.61532655468491,0.00891421830118041,0.017480032117107
"98732",1466.65862135028,0.609248455121735,0.232963692372387,2.61520775584148,0.00891731962536177,0.0174823899341766
"27081",288.778419585586,-1.03223836267532,0.394700733512563,-2.61524308173718,0.00891639731829229,0.0174823899341766
"14706",2.03969528165945,-2.60156588366317,0.994914294390043,-2.614864313773,0.00892629083383711,0.0174981148859196
"54141",352.525683518028,1.43922115436256,0.550458672317987,2.61458530265675,0.00893358494533968,0.017510549244043
"15184",2716.33170879596,-0.505998756809883,0.193539830793691,-2.61444248832307,0.00893732056091708,0.0175153790923271
"71932",29.8650471917322,1.46312550289878,0.559637095361464,2.61441837045087,0.00893795155333218,0.0175153790923271
"50997",156.794875572993,-0.855222783195749,0.327123510087757,-2.61437272718894,0.00893914582032062,0.0175158552718488
"71149",3.70112413817706,-1.95749336783804,0.748864092796396,-2.61395009677711,0.00895021081854505,0.0175356705471239
"432769",11.6928884107684,0.983585151167832,0.376301371332429,2.61382292518653,0.00895354272479171,0.0175403321833801
"100504608",12.2023256208709,2.10384945813154,0.804948032582606,2.61364631376453,0.00895817179619752,0.0175464580590946
"22403",138.896867428315,2.77335911074646,1.06111352522273,2.61363091207826,0.00895857558320469,0.0175464580590946
"20873",212.948156095738,0.838180449618614,0.320722846606438,2.61341048349809,0.00896435635488928,0.0175559129507101
"16426",5.04643583994427,-2.18283469139064,0.835264442581991,-2.61334564254047,0.00896605745244531,0.0175573769937122
"20977",7.21839637006899,-1.11093379799139,0.425112786512571,-2.61326836838991,0.00896808511036331,0.0175594801294257
"17420",393.617926077585,0.299527635526544,0.114626625109856,2.61307209594178,0.00897323710043164,0.0175676995991757
"68187",607.880321402775,-0.480407008028877,0.183975774788279,-2.61125144645666,0.00902115377081442,0.0176596326155652
"70957",11.1245257584305,0.957132634719179,0.366551042249622,2.61118514039682,0.00902290314734067,0.0176611795101503
"239319",113.401338201444,1.06959953753807,0.409637497362858,2.61108796051114,0.00902546762639359,0.0176643213653045
"52635",4051.87970499744,-0.575645552458628,0.22046527880835,-2.61104857676493,0.00902650710899867,0.0176644782015084
"17387",2540.02944716251,-1.45069132725045,0.555649736021706,-2.61080179329695,0.00903302307065071,0.0176734729359145
"66585",576.581923639934,0.539120784702001,0.206494171160969,2.61082810072028,0.00903232826112934,0.0176734729359145
"16365",3.95018307511021,2.75038873504768,1.05359335448615,2.61048413350053,0.00904141660188623,0.0176880157129761
"21357",166.105505209133,0.447655893338709,0.171528043494137,2.60981169154424,0.00905920752681177,0.0177209378722177
"68736",147.28006406831,-0.558610156542349,0.21405885120859,-2.60961017677335,0.00906454512492708,0.0177294953670366
"12908",544.136268936047,0.819439682952362,0.314029793923241,2.60943292263746,0.00906924244333574,0.0177367988432439
"237940",197.308897410362,-0.695708330222652,0.266620629096233,-2.60935671999913,0.00907126251718117,0.0177388654130052
"67179",703.440558558135,0.633500428822576,0.242814502156009,2.60898926216339,0.00908100918447674,0.0177560393027259
"16765",978.277260571539,0.825082953473082,0.316287353723004,2.60864983617292,0.00909002062448971,0.0177717721128402
"384071",29.5875223012012,2.09236424116317,0.802207557140504,2.60825795336742,0.00910043467238094,0.0177902435101975
"17995",2005.93916711289,0.548500161149331,0.210338700984778,2.60769967001472,0.00911528910948664,0.0178173904854541
"17720",12337.3636297868,0.600325211337352,0.230303647255198,2.60666827682557,0.00914278868439795,0.0178692461570767
"20540",320.67713241804,1.04965758625477,0.40287883754258,2.60539270977179,0.00917690097272141,0.0179340137561791
"208158",3.18208240695662,-1.8961599882105,0.728074886029583,-2.6043474711109,0.00920493826072438,0.0179868967626783
"74487",15.6091602173227,-0.765665669921942,0.294018094509339,-2.6041447251731,0.00921038552461772,0.017995631225041
"214403",1.59147929096778,-2.87568433131282,1.10431737624036,-2.60403792712479,0.00921325607127563,0.0179986497581124
"11687",42.6754514243672,2.17450164942785,0.835069082124963,2.60397815698611,0.00921486293758353,0.0179986497581124
"319151",4.73401538485735,1.71835657817547,0.659896103444037,2.60398048906073,0.00921480023717047,0.0179986497581124
"67286",146.875025666499,-0.519867238798745,0.199651282997072,-2.60387627364442,0.0092176025559498,0.0180020912030869
"12283",3068.07262827713,0.328738826468491,0.126252552063532,2.60381925826786,0.00921913600280768,0.018003176500127
