EntrezGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
13498,3226.436308,-0.863344638,0.171748438,-5.026797617,4.99E-07,2.22E-06
66694,1919.450379,1.282713702,0.255065072,5.028966502,4.93E-07,2.20E-06
84652,359.4150879,-1.130135941,0.22471356,-5.029228945,4.92E-07,2.19E-06
333182,56.43728527,-1.812166677,0.360324154,-5.029267829,4.92E-07,2.19E-06
216618,362.4429146,-1.431956493,0.284690369,-5.029873329,4.91E-07,2.19E-06
54409,67.10730172,-2.373784701,0.471864975,-5.030643995,4.89E-07,2.18E-06
53600,706.3128868,1.2600958,0.250480684,5.030710478,4.89E-07,2.18E-06
66101,41.03344907,1.052054751,0.209096554,5.031430357,4.87E-07,2.17E-06
16068,144.9568958,1.881419637,0.373933117,5.031433574,4.87E-07,2.17E-06
26922,421.5663405,1.267390627,0.251890475,5.031514698,4.87E-07,2.17E-06
22419,803.6870991,1.979995708,0.393517863,5.031526891,4.87E-07,2.17E-06
67622,102.8731706,-2.428305667,0.482523284,-5.032515006,4.84E-07,2.16E-06
16430,4370.944668,1.092889029,0.217145802,5.032973332,4.83E-07,2.16E-06
22169,388.0112242,3.772572802,0.74941427,5.03402851,4.80E-07,2.14E-06
17763,100.4329106,-1.064602332,0.211476524,-5.034139537,4.80E-07,2.14E-06
64656,428.0210467,0.614974071,0.122132431,5.035305259,4.77E-07,2.13E-06
73680,203.693912,1.802004554,0.357850292,5.035638077,4.76E-07,2.13E-06
17750,41481.90824,-0.873559084,0.173465781,-5.035915883,4.76E-07,2.13E-06
101613,6.546682724,-3.130615988,0.621429581,-5.037764668,4.71E-07,2.11E-06
66315,421.5643635,-0.908866488,0.180397408,-5.038134955,4.70E-07,2.10E-06
71957,740.1925976,0.890088238,0.176638427,5.039040787,4.68E-07,2.09E-06
22327,876.4210083,-0.726566083,0.144156006,-5.04013744,4.65E-07,2.08E-06
73998,380.7545748,1.600638145,0.317468925,5.041873457,4.61E-07,2.06E-06
16691,31636.48882,2.023418541,0.40130888,5.042047762,4.61E-07,2.06E-06
14260,546.5603244,0.991375396,0.196536899,5.044220193,4.55E-07,2.04E-06
18220,3575.149434,-1.140784136,0.226148681,-5.044398802,4.55E-07,2.04E-06
94353,508.8955213,-1.707551672,0.338417858,-5.04569021,4.52E-07,2.02E-06
230761,660.5434803,-0.895766222,0.177494153,-5.046736495,4.49E-07,2.01E-06
231821,26.15285992,3.219509688,0.637776293,5.048023456,4.46E-07,2.00E-06
18700,331.9424003,-0.981225207,0.194297454,-5.050118714,4.42E-07,1.98E-06
100504191,70.76238869,-2.011563808,0.398307342,-5.050280509,4.41E-07,1.98E-06
11567,49.8852696,-1.855949469,0.367487402,-5.05037577,4.41E-07,1.98E-06
170745,7.769490258,-3.755046725,0.743462043,-5.050757819,4.40E-07,1.97E-06
244698,1613.313601,6.994536597,1.384721769,5.051221663,4.39E-07,1.97E-06
100383,2189.913603,0.80794829,0.1599447,5.051422694,4.39E-07,1.97E-06
13593,30.57990749,-2.583155329,0.511363139,-5.051508668,4.38E-07,1.97E-06
243385,107.5660693,-3.301634923,0.653536927,-5.051948538,4.37E-07,1.96E-06
105734,101.9598139,-1.485349361,0.293988028,-5.052414444,4.36E-07,1.96E-06
474156,182.6468111,0.957514387,0.189512387,5.052516089,4.36E-07,1.96E-06
56229,60.39251257,-1.645010008,0.32550469,-5.053721366,4.33E-07,1.95E-06
16886,1575.228941,-0.999402147,0.19773726,-5.05419235,4.32E-07,1.94E-06
16613,4.719974009,5.789151344,1.145336404,5.054542335,4.31E-07,1.94E-06
15423,4.655411683,-5.503684609,1.088609575,-5.055701084,4.29E-07,1.93E-06
74400,8.281960207,-3.398265115,0.672134188,-5.055932547,4.28E-07,1.93E-06
53412,25.40150953,-3.523623463,0.696920279,-5.055992157,4.28E-07,1.93E-06
13400,2258.958867,-3.41990179,0.676387994,-5.056124322,4.28E-07,1.93E-06
26406,1121.790274,-0.441696789,0.087339737,-5.057226,4.25E-07,1.92E-06
26905,3461.62764,0.367378542,0.072632922,5.05801685,4.24E-07,1.91E-06
68427,325.6684579,-0.931409627,0.184142058,-5.058103714,4.23E-07,1.91E-06
208449,1495.456274,1.452752315,0.287204209,5.05825566,4.23E-07,1.91E-06
57915,1040.648885,-0.679120569,0.134254429,-5.058459321,4.23E-07,1.90E-06
13637,50.59969111,-1.41898524,0.28049333,-5.0588912,4.22E-07,1.90E-06
107976,309.1112115,0.668081023,0.132058735,5.058968802,4.22E-07,1.90E-06
27096,916.2738312,0.681621807,0.134689843,5.060677128,4.18E-07,1.88E-06
105239,2338.527357,-0.591048386,0.116787249,-5.060898278,4.17E-07,1.88E-06
59033,47.40381492,-3.080486999,0.608546058,-5.062044124,4.15E-07,1.87E-06
12857,6846.777802,1.101657215,0.217623242,5.062222234,4.14E-07,1.87E-06
11889,3.329568991,-5.03302416,0.994085897,-5.062967067,4.13E-07,1.86E-06
18087,4806.388277,1.179471571,0.232951831,5.06315648,4.12E-07,1.86E-06
81799,11.65001994,-4.011209497,0.792151311,-5.06369104,4.11E-07,1.86E-06
11835,97.93522987,-2.861626418,0.565090503,-5.064014352,4.11E-07,1.85E-06
212114,222.7318657,2.176643221,0.42982136,5.064064802,4.10E-07,1.85E-06
381259,218.9607261,-1.666432796,0.329054913,-5.064300002,4.10E-07,1.85E-06
19866,13.87008173,-2.230394677,0.440394732,-5.064535326,4.09E-07,1.85E-06
114128,451.8921962,-2.001289747,0.395156168,-5.064553985,4.09E-07,1.85E-06
74007,898.8877202,-1.704962029,0.336506934,-5.066647536,4.05E-07,1.83E-06
231147,14.56302362,-2.273128547,0.448637826,-5.06673404,4.05E-07,1.83E-06
72569,83.97540062,-1.428807641,0.281963432,-5.067350864,4.03E-07,1.83E-06
641340,250.1393277,1.316257517,0.259735453,5.067685221,4.03E-07,1.82E-06
20357,16.55835781,-4.210695538,0.830862631,-5.067860056,4.02E-07,1.82E-06
227733,20.61233087,-2.080057835,0.410388379,-5.068510566,4.01E-07,1.82E-06
279029,27.3360904,2.906877539,0.573515496,5.068524839,4.01E-07,1.82E-06
67171,374.259345,1.078294991,0.212718214,5.069123946,4.00E-07,1.81E-06
75689,6.662328854,-4.539569615,0.895497387,-5.069327596,3.99E-07,1.81E-06
231605,19.56619467,7.412520433,1.462095131,5.069793528,3.98E-07,1.81E-06
230259,237.6032446,0.840457309,0.1657256,5.07137888,3.95E-07,1.79E-06
66673,14.81684404,-5.164175535,1.017850558,-5.073608789,3.90E-07,1.77E-06
76130,1418.136595,1.063267134,0.209560431,5.07379723,3.90E-07,1.77E-06
100042023,354.912941,1.114628444,0.219669632,5.074112585,3.89E-07,1.77E-06
74511,9.147433976,-3.088394452,0.608477349,-5.075611205,3.86E-07,1.75E-06
64009,742.1229037,-2.928612155,0.576965406,-5.075888652,3.86E-07,1.75E-06
18015,1519.108917,-0.908060289,0.178889048,-5.076108905,3.85E-07,1.75E-06
66156,573.4756421,-0.769377194,0.151532398,-5.077311554,3.83E-07,1.74E-06
72542,444.7474346,1.137622009,0.224054665,5.077430586,3.83E-07,1.74E-06
69219,461.5182589,5.344076523,1.052498662,5.077513842,3.82E-07,1.74E-06
110954,1439.993438,0.640989697,0.1262068,5.078884004,3.80E-07,1.73E-06
215160,372.1476026,0.822011336,0.161800163,5.080411038,3.77E-07,1.71E-06
232539,117.68778,-1.509918707,0.297180442,-5.08081453,3.76E-07,1.71E-06
16439,692.6336292,1.325847149,0.260914467,5.08153942,3.74E-07,1.70E-06
11789,2523.901822,0.590350481,0.116175032,5.081560748,3.74E-07,1.70E-06
21339,418.6940589,0.520781377,0.10245358,5.083095949,3.71E-07,1.69E-06
22320,1709.750994,1.152294026,0.226663623,5.083718387,3.70E-07,1.68E-06
68939,185.9141194,-0.9185891,0.180683189,-5.083976579,3.70E-07,1.68E-06
13609,335.5737226,-2.351455071,0.462522029,-5.083985033,3.70E-07,1.68E-06
224440,97.73123955,-1.025731366,0.201755945,-5.084020536,3.70E-07,1.68E-06
234673,8.735753971,-5.453015256,1.072444875,-5.084657853,3.68E-07,1.68E-06
245607,127.774186,-3.003738672,0.590581701,-5.086067967,3.66E-07,1.67E-06
226442,1420.128877,-1.765553946,0.347081424,-5.086858084,3.64E-07,1.66E-06
71835,225.274891,0.548497057,0.107825307,5.086904647,3.64E-07,1.66E-06
208440,1071.331354,-1.131991214,0.2225278,-5.086965382,3.64E-07,1.66E-06
56188,19.38292122,-2.868980369,0.563889489,-5.087841548,3.62E-07,1.65E-06
245666,592.640841,-1.543835053,0.303433554,-5.087885079,3.62E-07,1.65E-06
103505,5.007479727,-5.125729536,1.007357823,-5.088290792,3.61E-07,1.65E-06
20753,173.8301918,5.149115334,1.011753509,5.08929822,3.59E-07,1.64E-06
100041864,3113.557187,0.877802737,0.17246072,5.089870542,3.58E-07,1.64E-06
80750,1721.386416,1.277107837,0.250871382,5.090687614,3.57E-07,1.63E-06
11908,785.4427782,-0.455823493,0.089501119,-5.092936262,3.53E-07,1.61E-06
19645,1700.863519,1.635156026,0.321055817,5.093058393,3.52E-07,1.61E-06
12345,4576.681141,-1.150157899,0.225756879,-5.094674868,3.49E-07,1.60E-06
217700,178.5621455,2.69399453,0.528755491,5.094972202,3.49E-07,1.59E-06
100470,58760.51794,7.415463008,1.455161238,5.09597343,3.47E-07,1.59E-06
236794,558.1534725,-0.580273259,0.113861369,-5.09631373,3.46E-07,1.58E-06
93700,27.91272907,-2.019715196,0.396234436,-5.09727326,3.45E-07,1.58E-06
20475,306.8025363,-1.512584901,0.296712641,-5.097810781,3.44E-07,1.57E-06
76829,4.073951319,-4.820671705,0.945310467,-5.099564508,3.40E-07,1.56E-06
22722,216.9559407,0.958716831,0.187979136,5.100123606,3.39E-07,1.55E-06
71675,464.9889553,0.990058791,0.194095043,5.10089683,3.38E-07,1.55E-06
13638,27.71130815,-3.347477443,0.656182107,-5.101445784,3.37E-07,1.54E-06
15558,18.86596147,-5.338571548,1.046366703,-5.102008245,3.36E-07,1.54E-06
68539,2108.954384,-0.99991715,0.195954991,-5.102789908,3.35E-07,1.53E-06
71091,13.24469399,-3.465001719,0.678905297,-5.103807163,3.33E-07,1.53E-06
69727,471.0657991,1.810997016,0.354824797,5.103918976,3.33E-07,1.53E-06
14950,3252.167672,1.476538136,0.289294586,5.103925916,3.33E-07,1.53E-06
237754,34.07874782,-2.992748549,0.586198862,-5.105346908,3.30E-07,1.52E-06
15436,9.44276207,-2.297421188,0.449649851,-5.109356055,3.23E-07,1.48E-06
17330,401.5492484,1.148038576,0.224692351,5.109379871,3.23E-07,1.48E-06
20515,11666.34751,2.514001142,0.492020793,5.109542479,3.23E-07,1.48E-06
18987,6.306894114,-3.512654548,0.687448068,-5.109701682,3.23E-07,1.48E-06
100504654,2065.919879,0.846874601,0.165731381,5.109923044,3.22E-07,1.48E-06
68775,969.8546677,3.215739111,0.629256799,5.110376424,3.22E-07,1.48E-06
208869,15.44941667,3.678904958,0.719793527,5.11105591,3.20E-07,1.47E-06
216166,14.82271589,3.084845864,0.603506362,5.111538267,3.20E-07,1.47E-06
14626,38.13151619,3.550672166,0.69460085,5.111816613,3.19E-07,1.47E-06
234959,351.7014154,0.681036734,0.133223898,5.111971224,3.19E-07,1.47E-06
12492,1584.036784,-0.728068091,0.142414493,-5.11231739,3.18E-07,1.46E-06
20516,713.8551089,-0.759012403,0.148463781,-5.112441549,3.18E-07,1.46E-06
338337,906.1837302,0.672845919,0.131599167,5.112843295,3.17E-07,1.46E-06
22666,87.78580513,1.099622796,0.215063792,5.113007561,3.17E-07,1.46E-06
52563,638.4411431,-0.852602128,0.166742425,-5.113288523,3.17E-07,1.46E-06
223435,1961.029517,-1.041055379,0.203593785,-5.113394695,3.16E-07,1.46E-06
110012,211.0326489,-0.796706638,0.155743973,-5.115489366,3.13E-07,1.44E-06
211550,127.610414,-2.185051019,0.427100402,-5.116012555,3.12E-07,1.44E-06
74041,200.3315596,-0.96132401,0.187862464,-5.117169168,3.10E-07,1.43E-06
227545,367.4294653,2.128326858,0.415883073,5.117608762,3.09E-07,1.43E-06
319513,278.8490527,-0.688240342,0.134403058,-5.120719351,3.04E-07,1.40E-06
14886,4626.579198,-0.90513646,0.176758914,-5.120740104,3.04E-07,1.40E-06
231507,167.1021996,4.78053856,0.933300556,5.122185482,3.02E-07,1.39E-06
76273,2684.082204,1.342121766,0.2620069,5.122467256,3.02E-07,1.39E-06
66077,752.4449621,0.895416777,0.174799949,5.122523101,3.01E-07,1.39E-06
330217,7.508919767,-3.502747814,0.68374573,-5.122880711,3.01E-07,1.39E-06
26444,2295.724384,0.593073944,0.115750274,5.12373684,3.00E-07,1.38E-06
268970,730.3134627,1.503488801,0.293433448,5.123781254,2.99E-07,1.38E-06
16854,1655.713009,4.184356684,0.816612989,5.124038851,2.99E-07,1.38E-06
224630,172.5817004,0.739203547,0.144213615,5.125754242,2.96E-07,1.37E-06
52592,369.9130773,-1.232604419,0.240466024,-5.125898443,2.96E-07,1.37E-06
21991,3241.202504,0.753435361,0.146981712,5.126048339,2.96E-07,1.37E-06
208439,1010.525038,-3.372823173,0.657962542,-5.1261629,2.96E-07,1.37E-06
15896,53.26842407,-1.874358081,0.365631073,-5.1263643,2.95E-07,1.37E-06
26901,369.5338479,2.029926581,0.395968257,5.126488159,2.95E-07,1.37E-06
22113,95.61548587,-2.223404616,0.43348332,-5.129158411,2.91E-07,1.35E-06
442825,71.23219005,-2.01242867,0.392348787,-5.12918285,2.91E-07,1.35E-06
12370,463.4959475,0.844453743,0.164635454,5.129233857,2.91E-07,1.35E-06
69847,659.994678,3.07386886,0.599059859,5.131154778,2.88E-07,1.33E-06
56424,404.8757269,0.684429978,0.133386688,5.131171554,2.88E-07,1.33E-06
93883,21.55044469,-1.701327836,0.331531152,-5.131728424,2.87E-07,1.33E-06
217341,21.0064761,-3.202450377,0.624046584,-5.131748913,2.87E-07,1.33E-06
18188,363.843944,-1.013086886,0.197373032,-5.132853641,2.85E-07,1.32E-06
18671,102.6952879,-3.08963626,0.601933135,-5.132856259,2.85E-07,1.32E-06
66220,106.19622,2.296180212,0.447287453,5.133567231,2.84E-07,1.32E-06
18302,82.3428134,-3.166321175,0.616703292,-5.134269941,2.83E-07,1.31E-06
21846,218.4303592,-2.247137706,0.43761543,-5.134959951,2.82E-07,1.31E-06
66629,7491.945935,0.932786395,0.181626419,5.135741817,2.81E-07,1.31E-06
234374,469.5361916,0.730454199,0.14221666,5.136206949,2.80E-07,1.30E-06
668310,27.28329266,-4.207092812,0.819002741,-5.136848271,2.79E-07,1.30E-06
666955,26.94625032,-1.839961434,0.358127682,-5.137724696,2.78E-07,1.29E-06
100036768,28.5620802,-1.176988299,0.229003408,-5.139610416,2.75E-07,1.28E-06
545539,32.1304648,1.610388101,0.313202438,5.141684441,2.72E-07,1.27E-06
329165,531.3506246,-1.965338262,0.382191946,-5.142280682,2.71E-07,1.26E-06
68070,626.9879768,-1.483641927,0.288510752,-5.142414674,2.71E-07,1.26E-06
17932,7.505524285,4.970485998,0.966482271,5.142863088,2.71E-07,1.26E-06
74149,112.5838116,1.410663937,0.274290557,5.142954797,2.70E-07,1.26E-06
333639,241.8374113,-1.258153448,0.244635415,-5.142973473,2.70E-07,1.26E-06
20917,691.7263293,1.063522643,0.206730835,5.144479973,2.68E-07,1.25E-06
56531,1324.022486,-0.456707853,0.088759192,-5.145471064,2.67E-07,1.24E-06
67693,849.1288526,0.700909126,0.13621688,5.145537967,2.67E-07,1.24E-06
19016,61.50541539,-2.042466243,0.396881414,-5.146288468,2.66E-07,1.24E-06
67819,379.4442744,0.822732069,0.159855258,5.146731361,2.65E-07,1.24E-06
58869,9.714583644,-3.846453885,0.747351648,-5.146779156,2.65E-07,1.24E-06
12520,4069.747178,1.017556343,0.197688094,5.147281886,2.64E-07,1.23E-06
66112,5.032695771,-5.124536488,0.995497566,-5.147713728,2.64E-07,1.23E-06
12561,8.52941472,-2.886857848,0.560787793,-5.14786143,2.63E-07,1.23E-06
216795,47.86324126,-3.14438441,0.610750073,-5.148397928,2.63E-07,1.23E-06
239027,18.5266527,-2.647611108,0.514209199,-5.148898759,2.62E-07,1.22E-06
229658,477.6101628,-1.6962315,0.329424785,-5.149070679,2.62E-07,1.22E-06
19346,3583.615122,-0.582339237,0.113065289,-5.150468733,2.60E-07,1.21E-06
414066,14.84685456,-1.894657646,0.367843228,-5.150720467,2.59E-07,1.21E-06
22156,632.9059796,2.500056851,0.48525332,5.152065421,2.58E-07,1.20E-06
14346,3.956608867,-5.278890939,1.024615771,-5.152068793,2.58E-07,1.20E-06
319998,150.2778882,-1.48568838,0.288328844,-5.152756699,2.57E-07,1.20E-06
234724,8.758319964,5.722384685,1.110463956,5.153147614,2.56E-07,1.20E-06
105000,321.7376328,-1.501904151,0.291361959,-5.154770903,2.54E-07,1.19E-06
70373,483.1922919,-1.024241383,0.198636718,-5.15635475,2.52E-07,1.18E-06
101592,353.9082026,0.818519096,0.158736412,5.15646717,2.52E-07,1.18E-06
433940,121.0349296,-1.4928615,0.289498934,-5.156708111,2.51E-07,1.18E-06
66349,353.2160078,0.607836998,0.117866256,5.157006069,2.51E-07,1.18E-06
66209,200.0539741,1.014326056,0.196650355,5.158017919,2.50E-07,1.17E-06
79555,6890.811635,-1.102478653,0.21373306,-5.158203663,2.49E-07,1.17E-06
74199,10.35206374,-3.04255666,0.589752895,-5.159036414,2.48E-07,1.16E-06
213989,15.21253457,2.819240773,0.546159163,5.161939895,2.44E-07,1.15E-06
12263,98.95059722,1.816163149,0.351735306,5.163437165,2.42E-07,1.14E-06
209550,5.870433365,-4.394180775,0.850738368,-5.16513765,2.40E-07,1.13E-06
69029,842.5502865,1.294519564,0.250609616,5.165482419,2.40E-07,1.13E-06
66286,1420.933127,2.772773161,0.536732893,5.166020559,2.39E-07,1.12E-06
67675,855.2705709,1.396658192,0.270334663,5.166404398,2.39E-07,1.12E-06
28075,1707.014274,0.94147161,0.182212513,5.166887799,2.38E-07,1.12E-06
20911,1699.680069,0.838044239,0.162194417,5.166911736,2.38E-07,1.12E-06
228801,12.31818881,5.373497523,1.039813088,5.167753304,2.37E-07,1.11E-06
68918,72.48006836,-2.414824842,0.467221223,-5.168482774,2.36E-07,1.11E-06
14356,357.3353481,1.400873765,0.271028975,5.168723252,2.36E-07,1.11E-06
56738,1814.918949,3.450752954,0.667477328,5.169842943,2.34E-07,1.10E-06
69480,96.89702708,3.842284165,0.743011905,5.171228263,2.33E-07,1.09E-06
67765,10.01241594,-3.240119004,0.62648594,-5.171894208,2.32E-07,1.09E-06
23850,20.31941452,-6.672195716,1.289971685,-5.172358271,2.31E-07,1.09E-06
17993,1120.943802,0.846507289,0.163655588,5.172492422,2.31E-07,1.09E-06
77777,122.4537568,3.185547491,0.61582958,5.172774405,2.31E-07,1.09E-06
13081,81.99239716,2.593191227,0.501283582,5.173102253,2.30E-07,1.08E-06
216643,120.5353347,4.543513707,0.878151624,5.173951269,2.29E-07,1.08E-06
104362,6.44520183,4.064503799,0.785473302,5.174591917,2.28E-07,1.08E-06
224807,2076.812408,0.762721866,0.147366918,5.175665467,2.27E-07,1.07E-06
93840,115.420182,-0.862814968,0.166662372,-5.17702322,2.25E-07,1.06E-06
380977,10.40300894,-2.554527235,0.493376014,-5.177647802,2.25E-07,1.06E-06
66898,1218.100282,2.633648131,0.508623788,5.177988515,2.24E-07,1.06E-06
432777,11.41472625,-6.806087508,1.314425674,-5.177993432,2.24E-07,1.06E-06
228875,824.4558191,2.079037752,0.401483132,5.17839378,2.24E-07,1.06E-06
622976,14.04371038,-2.839808822,0.548293611,-5.179357856,2.23E-07,1.05E-06
20286,2206.427571,-0.943911911,0.182226129,-5.179893322,2.22E-07,1.05E-06
14997,42.81796062,-2.871658604,0.554372114,-5.180019937,2.22E-07,1.05E-06
15166,12.25023945,1.833080844,0.3538641,5.180183146,2.22E-07,1.05E-06
14200,676.648236,-2.722486427,0.525520389,-5.180553382,2.21E-07,1.05E-06
17969,26.77535441,-1.835478655,0.354280615,-5.180861096,2.21E-07,1.04E-06
66894,1408.982076,-1.070825812,0.206685249,-5.180949386,2.21E-07,1.04E-06
67739,1277.8727,1.714537238,0.330880121,5.181747496,2.20E-07,1.04E-06
16438,2843.407346,-1.215968152,0.234641851,-5.182230482,2.19E-07,1.04E-06
67873,135.8980593,0.739971096,0.142748837,5.183727667,2.17E-07,1.03E-06
245007,776.863167,1.235079009,0.238212951,5.184768512,2.16E-07,1.02E-06
11636,1928.022735,-4.353136182,0.839545021,-5.18511345,2.16E-07,1.02E-06
217149,67.15276262,0.905748483,0.174663398,5.185679966,2.15E-07,1.02E-06
320742,53.34814944,-1.212465304,0.233808565,-5.185718082,2.15E-07,1.02E-06
277353,7.612941067,-3.187834229,0.61472089,-5.185823815,2.15E-07,1.02E-06
28185,1776.860635,0.800999771,0.154432333,5.186736194,2.14E-07,1.01E-06
14544,654.9537792,3.065635199,0.591010008,5.187112161,2.14E-07,1.01E-06
69309,56.60545827,-3.086888189,0.595004002,-5.18801248,2.13E-07,1.01E-06
214987,1263.583134,0.463422494,0.089319206,5.18838572,2.12E-07,1.01E-06
78670,406.6592814,0.813515848,0.156773676,5.189109998,2.11E-07,1.00E-06
100045778,63.94379579,2.99560428,0.576877822,5.19278808,2.07E-07,9.83E-07
225745,174.8846165,0.730873966,0.140741958,5.193006948,2.07E-07,9.82E-07
231863,153.1296979,-1.24832598,0.240379684,-5.193142602,2.07E-07,9.81E-07
236069,8.910641119,-2.752811359,0.530072558,-5.19327273,2.07E-07,9.81E-07
98682,2021.542932,1.467072489,0.282494107,5.19328529,2.07E-07,9.81E-07
14605,2628.303416,1.543494328,0.297172087,5.193941142,2.06E-07,9.78E-07
331046,97.13218048,0.940863102,0.181097065,5.195352565,2.04E-07,9.71E-07
16952,9301.410983,2.103568227,0.40487998,5.195535294,2.04E-07,9.70E-07
20292,98.14454403,-2.58466086,0.497337616,-5.196994513,2.03E-07,9.63E-07
28018,969.3298056,1.156854191,0.222520363,5.198868892,2.01E-07,9.53E-07
51938,10.73327265,-3.183884864,0.612220534,-5.200552227,1.99E-07,9.45E-07
77771,11.96410281,6.179111882,1.18784701,5.20194253,1.97E-07,9.38E-07
14697,124.1842778,1.252901329,0.24083558,5.202309933,1.97E-07,9.36E-07
66212,807.6407249,1.905861871,0.366340433,5.202433849,1.97E-07,9.36E-07
56334,5813.494421,1.196850221,0.230032776,5.202955177,1.96E-07,9.34E-07
71884,8.099259338,2.780307382,0.534347721,5.203180017,1.96E-07,9.33E-07
100861645,4.374886485,5.238817445,1.006754205,5.203670783,1.95E-07,9.31E-07
76000,66.28191188,-1.457506764,0.279993185,-5.205508001,1.93E-07,9.22E-07
12753,1830.782342,-1.28295342,0.246455785,-5.205612937,1.93E-07,9.21E-07
26357,3533.463929,3.699784267,0.71062141,5.206406976,1.93E-07,9.18E-07
77462,19.76222544,2.485546879,0.47736782,5.206775099,1.92E-07,9.16E-07
51812,137.9563448,0.813073921,0.156128906,5.207709082,1.91E-07,9.12E-07
54338,554.8363464,-0.692143904,0.132900854,-5.207971817,1.91E-07,9.11E-07
